;transfer;deepened;optimiser;learning rate;batch size;loss1;acc1;loss2;acc2;loss3;acc3;epoch_stopped1;epoch_stopped2;epoch_stopped3;reg_penalty
0;True;True;adam;0.001;500;0.7136060498147735;0.1287958174943924;0.7118233540295307;0.12146596610546112;0.7063320299093636;0.12303665280342102;450.0;617.0;531.0;0.001
1;True;False;adam;0.001;500;0.6534066704555331;0.1287958174943924;0.654424914951724;0.11518324911594391;0.650738412297833;0.1272251307964325;1204.0;1125.0;1198.0;0.001
